ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_OMA_T,POPULATION,RATIO_OMA
2009,76,Occitanie,46,Lot,08B,"Emballages, journaux-magazines",14411.58269,173562,83.034205
2009,76,Occitanie,46,Lot,08C,Verre,6718.34035,173562,38.70859
2009,76,Occitanie,48,Lozère,08A,Ordures ménagères résiduelles,22393.05552,77163,290.204573
2009,76,Occitanie,48,Lozère,08B,"Emballages, journaux-magazines",3193.15147,77163,41.381898
2009,76,Occitanie,48,Lozère,08C,Verre,2664.39988,77163,34.5295
2009,76,Occitanie,65,Hautes-Pyrénées,08A,Ordures ménagères résiduelles,74224.48719,229670,323.178853
2009,76,Occitanie,65,Hautes-Pyrénées,08B,"Emballages, journaux-magazines",14794.79119,229670,64.417604
2009,76,Occitanie,65,Hautes-Pyrénées,08C,Verre,7513.78376,229670,32.715564
2009,76,Occitanie,66,Pyrénées-Orientales,08A,Ordures ménagères résiduelles,171142.62744,445890,383.822528
2009,76,Occitanie,66,Pyrénées-Orientales,08B,"Emballages, journaux-magazines",21844.77477,445890,48.991398
2009,76,Occitanie,66,Pyrénées-Orientales,08C,Verre,13267.37719,445890,29.754821
2009,76,Occitanie,81,Tarn,08A,Ordures ménagères résiduelles,99683.91399,374018,266.521702
2009,76,Occitanie,81,Tarn,08B,"Emballages, journaux-magazines",21753.96576,374018,58.162884
2009,76,Occitanie,81,Tarn,08C,Verre,9420.91116,374018,25.188389
2009,76,Occitanie,82,Tarn-et-Garonne,08A,Ordures ménagères résiduelles,66988.40736,239291,279.945369
2009,76,Occitanie,82,Tarn-et-Garonne,08B,"Emballages, journaux-magazines",14387.82091,239291,60.126878
2009,76,Occitanie,82,Tarn-et-Garonne,08C,Verre,8025.81183,239291,33.539965
2009,93,PACA,04,Alpes-de-Haute-Provence,08A,Ordures ménagères résiduelles,61807.963,159450,387.632254
2009,93,PACA,04,Alpes-de-Haute-Provence,08B,"Emballages, journaux-magazines",5857.48587,159450,36.735565
2009,93,PACA,04,Alpes-de-Haute-Provence,08C,Verre,4982.30935,159450,31.246844
2009,93,PACA,05,Hautes-Alpes,08A,Ordures ménagères résiduelles,52641.09218,135836,387.534174
2009,93,PACA,05,Hautes-Alpes,08B,"Emballages, journaux-magazines",6656.72426,135836,49.005596
2009,93,PACA,05,Hautes-Alpes,08C,Verre,5291.26236,135836,38.953313
2009,93,PACA,06,Alpes-Maritimes,08A,Ordures ménagères résiduelles,487684,1079100,451.935872
2009,93,PACA,06,Alpes-Maritimes,08B,"Emballages, journaux-magazines",43165.78298,1079100,40.001652
2009,93,PACA,06,Alpes-Maritimes,08C,Verre,24431.98001,1079100,22.641071
2009,93,PACA,06,Alpes-Maritimes,08D,Déchets de produits alimentaires,155,1079100,0.143638
2009,93,PACA,13,Bouches-du-Rhône,08A,Ordures ménagères résiduelles,797275.97098,1967299,405.264258
2009,93,PACA,13,Bouches-du-Rhône,08B,"Emballages, journaux-magazines",52309.80297,1967299,26.589655
2009,93,PACA,13,Bouches-du-Rhône,08C,Verre,27354.37776,1967299,13.904534
2009,93,PACA,83,Var,08A,Ordures ménagères résiduelles,482363.44075,1007303,478.86628
2009,93,PACA,83,Var,08B,"Emballages, journaux-magazines",36242.70585,1007303,35.979944
2009,93,PACA,83,Var,08C,Verre,25877.42924,1007303,25.689816
2009,93,PACA,84,Vaucluse,08A,Ordures ménagères résiduelles,202492.62247,540065,374.941206
2009,93,PACA,84,Vaucluse,08B,"Emballages, journaux-magazines",17596.60596,540065,32.582385
2009,93,PACA,84,Vaucluse,08C,Verre,12859.004,540065,23.810104
2009,52,Pays de la Loire,44,Loire-Atlantique,08A,Ordures ménagères résiduelles,313925.50446,1266358,247.896332
2009,52,Pays de la Loire,44,Loire-Atlantique,08B,"Emballages, journaux-magazines",65598.87764,1266358,51.80121
2009,52,Pays de la Loire,44,Loire-Atlantique,08C,Verre,47698.51785,1266358,37.665903
2009,52,Pays de la Loire,49,Maine-et-Loire,08A,Ordures ménagères résiduelles,155963.97077,780082,199.93279
2009,52,Pays de la Loire,49,Maine-et-Loire,08B,"Emballages, journaux-magazines",43736.79937,780082,56.066925
2009,52,Pays de la Loire,49,Maine-et-Loire,08C,Verre,29641.27407,780082,37.997638
2009,52,Pays de la Loire,53,Mayenne,08A,Ordures ménagères résiduelles,71384.65522,305147,233.9353
2009,52,Pays de la Loire,53,Mayenne,08B,"Emballages, journaux-magazines",11228.13421,305147,36.79582
2009,52,Pays de la Loire,53,Mayenne,08C,Verre,10071.4209,305147,33.005144
2009,52,Pays de la Loire,72,Sarthe,08A,Ordures ménagères résiduelles,133077.30735,561050,237.193311
2009,52,Pays de la Loire,72,Sarthe,08B,"Emballages, journaux-magazines",28050.25983,561050,49.996007
2009,52,Pays de la Loire,72,Sarthe,08C,Verre,19410.17928,561050,34.596166
2009,52,Pays de la Loire,85,Vendée,08A,Ordures ménagères résiduelles,150046.42332,626411,239.533506
2009,52,Pays de la Loire,85,Vendée,08B,"Emballages, journaux-magazines",38209.99083,626411,60.998275
2009,52,Pays de la Loire,85,Vendée,08C,Verre,30597.73527,626411,48.846101
2011,84,Auvergne-Rhône-Alpes,01,Ain,08A,Ordures ménagères résiduelles,133143.6638,603827,220.499685
2011,84,Auvergne-Rhône-Alpes,01,Ain,08B,"Emballages, journaux-magazines",24779.2026,603827,41.036923
2011,84,Auvergne-Rhône-Alpes,01,Ain,08C,Verre,20039.69729,603827,33.187812
2011,84,Auvergne-Rhône-Alpes,03,Allier,08A,Ordures ménagères résiduelles,100069.65009,342729,291.978939
2011,84,Auvergne-Rhône-Alpes,03,Allier,08B,"Emballages, journaux-magazines",17068.52903,342729,49.801823
2011,84,Auvergne-Rhône-Alpes,03,Allier,08C,Verre,10295.04357,342729,30.038437
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,08A,Ordures ménagères résiduelles,85587.85844,317277,269.757525
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,08B,"Emballages, journaux-magazines",12676.77309,317277,39.954907
2011,84,Auvergne-Rhône-Alpes,07,Ardèche,08C,Verre,11019.02512,317277,34.729983
2011,84,Auvergne-Rhône-Alpes,15,Cantal,08A,Ordures ménagères résiduelles,55762.07105,147577,377.850688
2011,84,Auvergne-Rhône-Alpes,15,Cantal,08B,"Emballages, journaux-magazines",5489.96695,147577,37.200694
2011,84,Auvergne-Rhône-Alpes,15,Cantal,08C,Verre,4490.72565,147577,30.429712
2011,84,Auvergne-Rhône-Alpes,26,Drôme,08A,Ordures ménagères résiduelles,129488.85685,487993,265.349824
2011,84,Auvergne-Rhône-Alpes,26,Drôme,08B,"Emballages, journaux-magazines",20155.49344,487993,41.302833
2011,84,Auvergne-Rhône-Alpes,26,Drôme,08C,Verre,14439.53364,487993,29.589632
2011,84,Auvergne-Rhône-Alpes,38,Isère,08A,Ordures ménagères résiduelles,287665.5576,1215212,236.720471
2011,84,Auvergne-Rhône-Alpes,38,Isère,08B,"Emballages, journaux-magazines",64194.3023,1215212,52.825599
2011,84,Auvergne-Rhône-Alpes,38,Isère,08C,Verre,32726.5891,1215212,26.930765
2011,84,Auvergne-Rhône-Alpes,42,Loire,08A,Ordures ménagères résiduelles,192043.84042,749053,256.382179
2011,84,Auvergne-Rhône-Alpes,42,Loire,08B,"Emballages, journaux-magazines",33205.28809,749053,44.329691
2011,84,Auvergne-Rhône-Alpes,42,Loire,08C,Verre,17798.46518,749053,23.761289
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,08A,Ordures ménagères résiduelles,54363.22189,224907,241.714228
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,08B,"Emballages, journaux-magazines",10307.24752,224907,45.828931
2011,84,Auvergne-Rhône-Alpes,43,Haute-Loire,08C,Verre,6314.28013,224907,28.075071
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,08A,Ordures ménagères résiduelles,154252.6738,635469,242.738314
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,08B,"Emballages, journaux-magazines",42050.48418,635469,66.172361
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,08C,Verre,17805.6562,635469,28.019708
2011,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,08D,Déchets de produits alimentaires,9862.18,635469,15.519529
2011,84,Auvergne-Rhône-Alpes,69,Rhône,08A,Ordures ménagères résiduelles,412392.142,1744236,236.43139
2011,84,Auvergne-Rhône-Alpes,69,Rhône,08B,"Emballages, journaux-magazines",85021.44349,1744236,48.744231
2011,84,Auvergne-Rhône-Alpes,69,Rhône,08C,Verre,38617.61134,1744236,22.140129
2011,84,Auvergne-Rhône-Alpes,73,Savoie,08A,Ordures ménagères résiduelles,133910.15696,418949,319.633551
2011,84,Auvergne-Rhône-Alpes,73,Savoie,08B,"Emballages, journaux-magazines",23263.6976,418949,55.52871
2011,84,Auvergne-Rhône-Alpes,73,Savoie,08C,Verre,19729.59592,418949,47.093073
2011,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,08A,Ordures ménagères résiduelles,232239.7012,746994,310.899018
2011,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,08B,"Emballages, journaux-magazines",33200.49098,746994,44.445458
2011,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,08C,Verre,30508.1998,746994,40.841291
2011,27,Bourgogne-Franche-Comté,21,Cote-d'Or,08A,Ordures ménagères résiduelles,133321.86066,525931,253.496866
2011,27,Bourgogne-Franche-Comté,21,Cote-d'Or,08B,"Emballages, journaux-magazines",29264.50669,525931,55.643243
2011,27,Bourgogne-Franche-Comté,21,Cote-d'Or,08C,Verre,19705.4794,525931,37.467803
2011,27,Bourgogne-Franche-Comté,25,Doubs,08A,Ordures ménagères résiduelles,120625.17747,529103,227.98052
2011,27,Bourgogne-Franche-Comté,25,Doubs,08B,"Emballages, journaux-magazines",36923.2898,529103,69.784691
2011,27,Bourgogne-Franche-Comté,25,Doubs,08C,Verre,19782.34094,529103,37.388449
2011,27,Bourgogne-Franche-Comté,39,Jura,08A,Ordures ménagères résiduelles,52357.26947,261294,200.376853
2011,27,Bourgogne-Franche-Comté,39,Jura,08B,"Emballages, journaux-magazines",17638.44544,261294,67.504211
2011,27,Bourgogne-Franche-Comté,39,Jura,08C,Verre,10936.48418,261294,41.855091
2011,27,Bourgogne-Franche-Comté,58,Nièvre,08A,Ordures ménagères résiduelles,46139.21654,218341,211.317235
2011,27,Bourgogne-Franche-Comté,58,Nièvre,08B,"Emballages, journaux-magazines",11602.54511,218341,53.139562
2011,27,Bourgogne-Franche-Comté,58,Nièvre,08C,Verre,9104.82531,218341,41.700025
2011,27,Bourgogne-Franche-Comté,70,Haute-Saône,08A,Ordures ménagères résiduelles,44955.16363,239695,187.551528
2011,27,Bourgogne-Franche-Comté,70,Haute-Saône,08B,"Emballages, journaux-magazines",13052.8441,239695,54.456054
2011,27,Bourgogne-Franche-Comté,70,Haute-Saône,08C,Verre,9850.98318,239695,41.097991
2011,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,08A,Ordures ménagères résiduelles,127745.91915,555999,229.75926
2011,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,08B,"Emballages, journaux-magazines",33919.83294,555999,61.007003
2011,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,08C,Verre,20184.36913,555999,36.302887
2011,27,Bourgogne-Franche-Comté,89,Yonne,08A,Ordures ménagères résiduelles,97730.64235,342463,285.37577
2011,27,Bourgogne-Franche-Comté,89,Yonne,08B,"Emballages, journaux-magazines",13906.81538,342463,40.608227
2011,27,Bourgogne-Franche-Comté,89,Yonne,08C,Verre,11572.80319,342463,33.792857
2011,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,08A,Ordures ménagères résiduelles,40247.70478,143348,280.76921
2011,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,08B,"Emballages, journaux-magazines",6672.22026,143348,46.545611
2011,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,08C,Verre,4456.29485,143348,31.087248
2011,53,Bretagne,22,Cotes-d'Armor,08A,Ordures ménagères résiduelles,149990.85373,594375,252.350542
2011,53,Bretagne,22,Cotes-d'Armor,08B,"Emballages, journaux-magazines",30014.22952,594375,50.497126
2011,53,Bretagne,22,Cotes-d'Armor,08C,Verre,29813.85152,594375,50.160002
2011,53,Bretagne,29,Finistère,08A,Ordures ménagères résiduelles,239257.77184,899870,265.880373
2011,53,Bretagne,29,Finistère,08B,"Emballages, journaux-magazines",52010.41656,899870,57.7977
2011,53,Bretagne,29,Finistère,08C,Verre,36743.77526,899870,40.832314
2011,53,Bretagne,35,Ille-et-Vilaine,08A,Ordures ménagères résiduelles,213232.89773,996439,213.994933
2011,53,Bretagne,35,Ille-et-Vilaine,08B,"Emballages, journaux-magazines",51681.12931,996439,51.865823
2011,53,Bretagne,35,Ille-et-Vilaine,08C,Verre,38957.53511,996439,39.096758
2011,53,Bretagne,56,Morbihan,08A,Ordures ménagères résiduelles,170938.7173,727083,235.102068
2011,53,Bretagne,56,Morbihan,08B,"Emballages, journaux-magazines",40364.56397,727083,55.515758
2011,53,Bretagne,56,Morbihan,08C,Verre,36740.3915,727083,50.53122
2011,53,Bretagne,56,Morbihan,08D,Déchets de produits alimentaires,7588,727083,10.436222
2011,24,Centre-Val de Loire,18,Cher,08A,Ordures ménagères résiduelles,71088.77232,311694,228.072315
2011,24,Centre-Val de Loire,18,Cher,08B,"Emballages, journaux-magazines",15082.95504,311694,48.390264
2011,24,Centre-Val de Loire,18,Cher,08C,Verre,11926.4737,311694,38.263404
2011,24,Centre-Val de Loire,28,Eure-et-Loir,08A,Ordures ménagères résiduelles,118872.79384,430416,276.181168
2011,24,Centre-Val de Loire,28,Eure-et-Loir,08B,"Emballages, journaux-magazines",19574.02848,430416,45.477
2011,24,Centre-Val de Loire,28,Eure-et-Loir,08C,Verre,12894.70146,430416,29.958694
2011,24,Centre-Val de Loire,36,Indre,08A,Ordures ménagères résiduelles,62044.0839,230175,269.551792
2011,24,Centre-Val de Loire,36,Indre,08B,"Emballages, journaux-magazines",8734.12095,230175,37.945567
2011,24,Centre-Val de Loire,36,Indre,08C,Verre,9501.52624,230175,41.279575
2011,24,Centre-Val de Loire,37,Indre-et-Loire,08A,Ordures ménagères résiduelles,137783.3309,593683,232.082324
2011,24,Centre-Val de Loire,37,Indre-et-Loire,08B,"Emballages, journaux-magazines",34014.57952,593683,57.294178
2011,24,Centre-Val de Loire,37,Indre-et-Loire,08C,Verre,21773.32676,593683,36.675004
2011,24,Centre-Val de Loire,41,Loir-et-Cher,08A,Ordures ménagères résiduelles,80535.92788,331280,243.105312
2011,24,Centre-Val de Loire,41,Loir-et-Cher,08B,"Emballages, journaux-magazines",14232.36512,331280,42.961739
2011,24,Centre-Val de Loire,41,Loir-et-Cher,08C,Verre,12276.03032,331280,37.056358
2011,24,Centre-Val de Loire,45,Loiret,08A,Ordures ménagères résiduelles,164281.27637,659587,249.06688
2011,24,Centre-Val de Loire,45,Loiret,08B,"Emballages, journaux-magazines",29137.03354,659587,44.174663
2011,24,Centre-Val de Loire,45,Loiret,08C,Verre,18184.49946,659587,27.569523
2011,94,Corse,2A,Corse-du-Sud,08A,Ordures ménagères résiduelles,69796.43393,145846,478.562551
2011,94,Corse,2A,Corse-du-Sud,08B,"Emballages, journaux-magazines",1618.30055,145846,11.095954
2011,94,Corse,2A,Corse-du-Sud,08C,Verre,3016.30216,145846,20.681418
2011,94,Corse,2B,Haute-Corse,08A,Ordures ménagères résiduelles,84837.92099,168640,503.071163
2011,94,Corse,2B,Haute-Corse,08B,"Emballages, journaux-magazines",5136.62232,168640,30.459098
2011,94,Corse,2B,Haute-Corse,08C,Verre,5582.76851,168640,33.104651
2011,97,Dom-Com,971,Guadeloupe,08A,Ordures ménagères résiduelles,167805.45224,404635,414.708199
2011,97,Dom-Com,971,Guadeloupe,08B,"Emballages, journaux-magazines",2079.94192,404635,5.140291
2011,97,Dom-Com,971,Guadeloupe,08C,Verre,2408.69637,404635,5.952763
2011,97,Dom-Com,972,Martinique,08A,Ordures ménagères résiduelles,134911.36,392291,343.906334
2011,97,Dom-Com,972,Martinique,08B,"Emballages, journaux-magazines",2657.24,392291,6.773645
2011,97,Dom-Com,972,Martinique,08C,Verre,1645.66,392291,4.194998
2011,97,Dom-Com,972,Martinique,08D,Déchets de produits alimentaires,1987.06,392291,5.06527
2011,97,Dom-Com,973,Guyane,08A,Ordures ménagères résiduelles,92260.23275,237549,388.384008
2011,97,Dom-Com,973,Guyane,08B,"Emballages, journaux-magazines",261.78,237549,1.102004
2011,97,Dom-Com,973,Guyane,08C,Verre,976.21599,237549,4.109535
2011,97,Dom-Com,974,Réunion,08A,Ordures ménagères résiduelles,260899.39584,828581,314.874943
2011,97,Dom-Com,974,Réunion,08B,"Emballages, journaux-magazines",30227.45299,828581,36.480987
2011,97,Dom-Com,974,Réunion,08C,Verre,8581.91792,828581,10.357367
2011,44,Grand-Est,08,Ardennes,08A,Ordures ménagères résiduelles,77925.78956,283110,275.249159
2011,44,Grand-Est,08,Ardennes,08B,"Emballages, journaux-magazines",15223.76534,283110,53.773322
2011,44,Grand-Est,08,Ardennes,08C,Verre,9886.35332,283110,34.920537
2011,44,Grand-Est,10,Aube,08A,Ordures ménagères résiduelles,86635.2234,303997,284.987099
2011,44,Grand-Est,10,Aube,08B,"Emballages, journaux-magazines",13730.41657,303997,45.166289
2011,44,Grand-Est,10,Aube,08C,Verre,13122.13101,303997,43.16533
2011,44,Grand-Est,51,Marne,08A,Ordures ménagères résiduelles,145632.03283,566571,257.041099
2011,44,Grand-Est,51,Marne,08B,"Emballages, journaux-magazines",29777.46507,566571,52.55734
2011,44,Grand-Est,51,Marne,08C,Verre,22420.35346,566571,39.57201
2011,44,Grand-Est,52,Haute-Marne,08A,Ordures ménagères résiduelles,48031.654,182375,263.367533
2011,44,Grand-Est,52,Haute-Marne,08B,"Emballages, journaux-magazines",8712.96004,182375,47.774969
2011,44,Grand-Est,52,Haute-Marne,08C,Verre,5259.14584,182375,28.836988
2011,44,Grand-Est,54,Meurthe-et-Moselle,08A,Ordures ménagères résiduelles,203616.52558,733124,277.73818
2011,44,Grand-Est,54,Meurthe-et-Moselle,08B,"Emballages, journaux-magazines",34809.16933,733124,47.480602
2011,44,Grand-Est,54,Meurthe-et-Moselle,08C,Verre,20688.22687,733124,28.219273
2011,44,Grand-Est,55,Meuse,08A,Ordures ménagères résiduelles,48945.93972,193557,252.876102
2011,44,Grand-Est,55,Meuse,08B,"Emballages, journaux-magazines",8496.08858,193557,43.894504
2011,44,Grand-Est,55,Meuse,08C,Verre,6510.70157,193557,33.637127
2011,44,Grand-Est,57,Moselle,08A,Ordures ménagères résiduelles,293176.22088,1045146,280.512216
2011,44,Grand-Est,57,Moselle,08B,"Emballages, journaux-magazines",59794.30166,1045146,57.211434
2011,44,Grand-Est,57,Moselle,08C,Verre,31643.69525,1045146,30.276818
2011,44,Grand-Est,57,Moselle,08D,Déchets de produits alimentaires,874.81013,1045146,0.837021
2011,44,Grand-Est,67,Bas-Rhin,08A,Ordures ménagères résiduelles,276653.98663,1099269,251.67087
2011,44,Grand-Est,67,Bas-Rhin,08B,"Emballages, journaux-magazines",57215.26657,1099269,52.048467
2011,44,Grand-Est,67,Bas-Rhin,08C,Verre,32104.12583,1099269,29.204976
2011,44,Grand-Est,67,Bas-Rhin,08D,Déchets de produits alimentaires,4.51987,1099269,0.004111
2011,44,Grand-Est,68,Haut-Rhin,08A,Ordures ménagères résiduelles,176887.92713,753056,234.893456
2011,44,Grand-Est,68,Haut-Rhin,08B,"Emballages, journaux-magazines",38278.19861,753056,50.83048
2011,44,Grand-Est,68,Haut-Rhin,08C,Verre,26015.19482,753056,34.546162
2011,44,Grand-Est,68,Haut-Rhin,08D,Déchets de produits alimentaires,1142.86,753056,1.517629
2011,44,Grand-Est,88,Vosges,08A,Ordures ménagères résiduelles,99566.47513,378830,262.826268
2011,44,Grand-Est,88,Vosges,08B,"Emballages, journaux-magazines",16326.7457,378830,43.097816
2011,44,Grand-Est,88,Vosges,08C,Verre,15594.70469,378830,41.165442
2011,32,Hauts-de-France,02,Aisne,08A,Ordures ménagères résiduelles,136441.35023,541302,252.061419
2011,32,Hauts-de-France,02,Aisne,08B,"Emballages, journaux-magazines",30037.34095,541302,55.49091
2011,32,Hauts-de-France,02,Aisne,08C,Verre,20345.43893,541302,37.586114
2011,32,Hauts-de-France,02,Aisne,08D,Déchets de produits alimentaires,3796,541302,7.012721
2011,32,Hauts-de-France,59,Nord,08A,Ordures ménagères résiduelles,687770.86286,2579208,266.659712
2011,32,Hauts-de-France,59,Nord,08B,"Emballages, journaux-magazines",184935.95021,2579208,71.702611
2011,32,Hauts-de-France,59,Nord,08C,Verre,91373.05887,2579208,35.426789
2011,32,Hauts-de-France,59,Nord,08D,Déchets de produits alimentaires,7832,2579208,3.036591
2011,32,Hauts-de-France,60,Oise,08A,Ordures ménagères résiduelles,242394.34,805642,300.871032
2011,32,Hauts-de-France,60,Oise,08B,"Emballages, journaux-magazines",36987.03,805642,45.910007
2011,32,Hauts-de-France,60,Oise,08C,Verre,22397.45,805642,27.800747
2011,32,Hauts-de-France,62,Pas-de-Calais,08A,Ordures ménagères résiduelles,440185.86824,1462807,300.918623
2011,32,Hauts-de-France,62,Pas-de-Calais,08B,"Emballages, journaux-magazines",96624.36784,1462807,66.054078
2011,32,Hauts-de-France,62,Pas-de-Calais,08C,Verre,62574.47571,1462807,42.776986
2011,32,Hauts-de-France,80,Somme,08A,Ordures ménagères résiduelles,166040.26607,571211,290.681142
2011,32,Hauts-de-France,80,Somme,08B,"Emballages, journaux-magazines",25685.73849,571211,44.967163
2011,32,Hauts-de-France,80,Somme,08C,Verre,22776.09819,571211,39.873353
2011,32,Hauts-de-France,80,Somme,08D,Déchets de produits alimentaires,638.62,571211,1.11801
2011,11,Ile-de-France,75,Paris,08A,Ordures ménagères résiduelles,833399,2249975,370.403671
2011,11,Ile-de-France,75,Paris,08B,"Emballages, journaux-magazines",82246.82,2249975,36.554548
2011,11,Ile-de-France,75,Paris,08C,Verre,65366.4,2249975,29.052056
2011,11,Ile-de-France,77,Seine-et-Marne,08A,Ordures ménagères résiduelles,401604.37842,1338427,300.056991
2011,11,Ile-de-France,77,Seine-et-Marne,08B,"Emballages, journaux-magazines",53289.36082,1338427,39.814917
2011,11,Ile-de-France,77,Seine-et-Marne,08C,Verre,30662.24048,1338427,22.909161
2011,11,Ile-de-France,78,Yvelines,08A,Ordures ménagères résiduelles,378700.89179,1413635,267.891564
2011,11,Ile-de-France,78,Yvelines,08B,"Emballages, journaux-magazines",59217.96632,1413635,41.890563
2011,11,Ile-de-France,78,Yvelines,08C,Verre,33958.5051,1413635,24.022116
2011,11,Ile-de-France,91,Essonne,08A,Ordures ménagères résiduelles,336382.56437,1225191,274.555203
2011,11,Ile-de-France,91,Essonne,08B,"Emballages, journaux-magazines",51611.79589,1225191,42.12551
2011,11,Ile-de-France,91,Essonne,08C,Verre,25418.89726,1225191,20.746885
2011,11,Ile-de-France,92,Hauts-de-seine,08A,Ordures ménagères résiduelles,467951.21907,1581628,295.866802
2011,11,Ile-de-France,92,Hauts-de-seine,08B,"Emballages, journaux-magazines",53782.77949,1581628,34.004696
2011,11,Ile-de-France,92,Hauts-de-seine,08C,Verre,27771.23946,1581628,17.558641
2011,11,Ile-de-France,93,Seine-Saint-Denis,08A,Ordures ménagères résiduelles,492849.65058,1529928,322.139114
2011,11,Ile-de-France,93,Seine-Saint-Denis,08B,"Emballages, journaux-magazines",35213.03139,1529928,23.016136
2011,11,Ile-de-France,93,Seine-Saint-Denis,08C,Verre,15812.92082,1529928,10.335728
2011,11,Ile-de-France,94,Val-de-Marne,08A,Ordures ménagères résiduelles,378327.52301,1333702,283.667208
2011,11,Ile-de-France,94,Val-de-Marne,08B,"Emballages, journaux-magazines",46357.59055,1333702,34.758582
2011,11,Ile-de-France,94,Val-de-Marne,08C,Verre,22244.95191,1333702,16.679102
2011,11,Ile-de-France,95,Val-d'Oise,08A,Ordures ménagères résiduelles,359975.5132,1180365,304.96966
2011,11,Ile-de-France,95,Val-d'Oise,08B,"Emballages, journaux-magazines",38433.61867,1180365,32.560791
2011,11,Ile-de-France,95,Val-d'Oise,08C,Verre,20988.83696,1180365,17.781649
2011,28,Normandie,14,Calvados,08A,Ordures ménagères résiduelles,202616.48427,685262,295.677396
2011,28,Normandie,14,Calvados,08B,"Emballages, journaux-magazines",38290.64932,685262,55.877386
2011,28,Normandie,14,Calvados,08C,Verre,24094.63766,685262,35.161204
2011,28,Normandie,27,Eure,08A,Ordures ménagères résiduelles,163120.15177,588111,277.362864
2011,28,Normandie,27,Eure,08B,"Emballages, journaux-magazines",25031.37899,588111,42.562337
2011,28,Normandie,27,Eure,08C,Verre,17763.18104,588111,30.203789
2011,28,Normandie,50,Manche,08A,Ordures ménagères résiduelles,144944.91073,499531,290.161993
2011,28,Normandie,50,Manche,08B,"Emballages, journaux-magazines",29482.34336,499531,59.020047
2011,28,Normandie,50,Manche,08C,Verre,21653.35803,499531,43.347375
2011,28,Normandie,61,Orne,08A,Ordures ménagères résiduelles,74188.54909,290891,255.038997
2011,28,Normandie,61,Orne,08B,"Emballages, journaux-magazines",12524.74545,290891,43.05649
2011,28,Normandie,61,Orne,08C,Verre,9322.70561,290891,32.048793
2011,28,Normandie,76,Seine-Maritime,08A,Ordures ménagères résiduelles,364786.38578,1251282,291.530115
2011,28,Normandie,76,Seine-Maritime,08B,"Emballages, journaux-magazines",52057.41186,1251282,41.603261
2011,28,Normandie,76,Seine-Maritime,08C,Verre,33464.65188,1251282,26.744292
2011,75,Nouvelle-Aquitaine,16,Charente,08A,Ordures ménagères résiduelles,77082.1,352705,218.545526
2011,75,Nouvelle-Aquitaine,16,Charente,08B,"Emballages, journaux-magazines",21908,352705,62.114231
2011,75,Nouvelle-Aquitaine,16,Charente,08C,Verre,11600.3,352705,32.889525
2011,75,Nouvelle-Aquitaine,16,Charente,08D,Déchets de produits alimentaires,228,352705,0.646432
2011,75,Nouvelle-Aquitaine,17,Charente-Maritime,08A,Ordures ménagères résiduelles,192256.8,625682,307.27558
2011,75,Nouvelle-Aquitaine,17,Charente-Maritime,08B,"Emballages, journaux-magazines",38674.23,625682,61.811319
2011,75,Nouvelle-Aquitaine,17,Charente-Maritime,08C,Verre,27126.27,625682,43.354723
2011,75,Nouvelle-Aquitaine,19,Corrèze,08A,Ordures ménagères résiduelles,70216.40785,242454,289.607133
2011,75,Nouvelle-Aquitaine,19,Corrèze,08B,"Emballages, journaux-magazines",8570.14168,242454,35.347495
2011,75,Nouvelle-Aquitaine,19,Corrèze,08C,Verre,6792.51129,242454,28.01567
2011,75,Nouvelle-Aquitaine,23,Creuse,08A,Ordures ménagères résiduelles,29430.13293,122560,240.128369
2011,75,Nouvelle-Aquitaine,23,Creuse,08B,"Emballages, journaux-magazines",6367.95588,122560,51.957864
2011,75,Nouvelle-Aquitaine,23,Creuse,08C,Verre,4607.80567,122560,37.596325
2011,75,Nouvelle-Aquitaine,24,Dordogne,08A,Ordures ménagères résiduelles,110203.55497,415168,265.443278
2011,75,Nouvelle-Aquitaine,24,Dordogne,08B,"Emballages, journaux-magazines",17283.00907,415168,41.628952
2011,75,Nouvelle-Aquitaine,24,Dordogne,08C,Verre,14800.7471,415168,35.650019
2011,75,Nouvelle-Aquitaine,24,Dordogne,08D,Déchets de produits alimentaires,36,415168,0.086711
2011,75,Nouvelle-Aquitaine,33,Gironde,08A,Ordures ménagères résiduelles,413195.97818,1463662,282.302866
